ResourceID,Associated_Monuments,NPRN,Community,Description,Description_Type,ENTER_BY,ENTRYDATE,External_Identifier_Type,External_Source,Geometry,KMSQ,LASTUPDATE,Location_Accuracy,Mapsheet,Name_Type,NMRW_Cultural_Period,NMRW_Evidence,NMRW_External_XRef,NMRW_Heritage_Resource_Type,NMRW_Name,NMRW_RCAHMW_Class,Notes,Old_County,OSGB_Grid_Reference,Possible_Evidence,Possible_Period,Possible_RCCLASS,Possible_Type,Preference_Type,Preferred_Period,Relationship_type,Type Note,Unitary_Authority,UPD_BY,ResourceID
705151,,705151,Kinmel Bay and Towyn,"Holiday resort on the N Wales coast, located between Rhyl to the E, and Towyn to the W",English Description,MP,,,,POINT (-3.5157017 53.306399),SH9979,,Grid reference taken at a central point within extensive site or complex,SH97NE,No preference,20th Century,Documents,,HOILDAY CENTRE,Kinmel Bay,,,Denbighshire,SH9910079900,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,075871b0-1252-4342-9a65-d2043e403a66
705152,,705152,Knighton,Small Industrial Estate N of A4113 on the Eastern outskirts of Knighton,English Description,MP,,,,POINT (-3.0396479 52.342846),SO2972,,Grid reference taken at a central point within extensive site or complex,SO27SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Knighton Enterprise Park,,,Radnorshire,SO2927072150,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Radnorshire,MP,7b892bf1-f587-4912-af62-44b136b7909f
705153,,705153,Bodelwyddan,"Kinmel Park Industrial Estate is located south of the A5, Bodelwyddan. It is home to buisnesses such as Hough Green Garage Ltd; Qioptiq; CommScope; Menzies; and Monolith Brick and Stone ",English Description,MP,,,,POINT (-3.5159559 53.269089),SH9875,,Grid reference taken at a central point within extensive site or complex,SH97NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Kinmel Park Industrial Estate,,,Denbighshire,SH9899575750,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,b7db7154-c57c-48bc-82de-8cac865e98e3
705154,,705154,Newtown and Llanllwchaiarn,Government Building constructed in the 1970s,English Description,MP,,,,POINT (-3.3158432 52.513342),SO1091,,Grid reference taken at a central point within extensive site or complex,SO19SW,No preference,20th Century,Documents,,GOVERNMENT OFFICE,"Ladywell House, Newtown",,,Montgomeryshire,SO1080091420,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Montgomeryshire,MP,c274d877-c0e2-423d-b5b4-52f511bd2627
705155,,705155,Kinmel Bay and Towyn,Mooorings for small sailing vessels on the river Clwyd,English Description,MP,,,,POINT (-3.5099548 53.313664),SH9980,,Grid reference taken at a central point within extensive site or complex,SH98SE,No preference,Multiperiod,Documents,,HARBOUR,Foryd Harbour,,,Denbighshire,SH9950080700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,7295ca73-9171-4d99-ba8d-004f90ebfc5d
705156,,705156,Llanfoist Fawr,"Agricultural land to the E of Llanfoist, identified for possible development",English Description,MP,,,,POINT (-3.0262862 51.814746),SO2913,,Grid reference taken at a central point within extensive site or complex,SO21SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Land at Llanfoist,,,Monmouthshire,SO2935013400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,c9959395-21a0-4783-ac93-b01b5b9a0738
705157,,705157,Gelligaer,"Agricultural land N of Penpedairheol, identified for possible development",English Description,MP,,,,POINT (-3.2421677 51.672844),ST1497,,Grid reference taken at a central point within extensive site or complex,ST19NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Land at Penpedairheol, Hengoed",,,Glamorgan,ST1420097850,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,6f937580-332d-47f0-8b74-8ae944a6d4da
705158,,705158,Connah's Quay,Area of land identified for industrial development,English Description,MP,,,,POINT (-3.0428136 53.239109),SJ3071,,Grid reference taken at a central point within extensive site or complex,SJ37SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Land North of Paper Mill A4 Site, Deeside Industrial Estate",,,Flintshire,SJ3050071850,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,2d43b477-25f4-43ca-b27e-d1822f1f9ac5
705159,,705159,Connah's Quay,Area of land identified for industrial development,English Description,MP,,,,POINT (-3.0307965 53.237865),SJ3171,,Grid reference taken at a central point within extensive site or complex,SJ37SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Land Nr Shotton Paper Mill, Deeside",,,Flintshire,SJ3130071700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,6c141655-845a-491f-a492-1e847f542d3d
705160,,705160,Magor with Undy,"Agricultural land to the N of Magor, identified for possible development",English Description,MP,,,,POINT (-2.8494525 51.590922),ST4188,,Grid reference taken at a central point within extensive site or complex,ST48NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Land overlooking Junction 23, M4 Magor",,,Monmouthshire,ST4125088350,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,aeaf151e-d08e-4794-9685-a274fb5cd01c
705161,,705161,Langstone,"Industrial Estate NE of the Coldra roundabout, Junction 24, M4",English Description,MP,,,,POINT (-2.9197436 51.604779),ST3689,,Grid reference taken at a central point within extensive site or complex,ST38NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Langstone Business Park, Newport",,,Monmouthshire,ST3640089950,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,96174b66-81da-41b6-af05-c70987c13855
705162,,705162,Liswerry,Industrial Estate E of Newport,English Description,MP,,,,POINT (-2.9479442 51.572185),ST3486,,Grid reference taken at a central point within extensive site or complex,ST38NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Leeway Industrial Estate, Newport",,,Monmouthshire,ST3440086350,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,3238731b-c3d4-4875-90ef-5745d381554b
705163,,705163,Lampeter,"Industrial Estate E of A485, N of Lampeter",English Description,MP,,,,POINT (-4.077761 52.121686),SN5748,,Grid reference taken at a central point within extensive site or complex,SN54NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Llambed Business Park, Lampeter",,,Cardiganshire,SN5784849078,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Cardiganshire,MP,e0bd82fa-dd25-42c6-ab9e-1586559f3e5c
705179,,705179,Llanelli,"Machynys is located to the south of Llanelli, on the waterfront. It has changed dramatically since the nineteenth century. The first edition of the 25-inch OS maps (published in 1880) shows a heavily industrialised area, with buildings such as Brickfield Chemical Works; Burry Works (Tinplate) NPRN 404317; Morfa Foundry (Iron) NPRN 40415;  South Wales Works (Iron and Tin) (NPRN 40408);  some coal yards and a wharf (NPRN 34222). There were also a small number of residential buildings, notably Dock Terrace and Brick Row. When the second edition of the 25 inch Ordance Survey map was published in 1907, the large industrial works remained, but there was more residential settlement. A school had appeared near Brick Row, as well as a Mission Room and a Calvinistic MethodisT Chapel (NPRN 6446). By the twenty first century, the industrial sites, the terraced houses, the chapel and the school had all vanished. They have been replaced by two small housing estates - one called Pentre Nicklaus Village and the other centred on Bwlchgwynt road. There is an industrial estate on the site of the former Morfa Foundry, which is occupied by companies such as LBS Builders; Lidl; and Commercial Flooring UK",English Description,MP,,,,POINT (-4.1511246 51.65746),SS5197,,Grid reference taken at a central point within extensive site or complex,SS59NW,No preference,Multiperiod,Documents,,VILLAGE,"Machynys, Llanelli",,,Carmarthenshire,SS5130097600,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,25790f93-6085-4ce5-aeab-e3afe1b759ee
705180,,705180,Rhymney,Industrial Estate on the site of the former Rhymney Ironworks (NPRN 421366),English Description,MP,,,,POINT (-3.2849778 51.754657),SO1107,,Grid reference taken at a central point within extensive site or complex,SO10NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Maerdy Industrial Estate, Rhymney",,,Glamorgan,SO1140007000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,f70d9342-b5f7-44e3-9e72-b20075eda7cb
705182,,705182,Pillgwenlly,"Industrial Estate at Level of Mendalgief, Newport",English Description,MP,,,,POINT (-3.0027166 51.569482),ST3086,,Grid reference taken at a central point within extensive site or complex,ST38NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Maesglas Industrial Estate, Newport",,,Monmouthshire,ST3060086100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,8468f33e-43a9-4608-9981-2d27d1c6691e
705183,,705183,Llanidloes,Industrial Estate on the site of the former railway station sidings,English Description,MP,,,,POINT (-3.5361013 52.448471),SN9584,,Grid reference taken at a central point within extensive site or complex,SN98SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Maesllan Enterprise Park, Llanidloes",,,Montgomeryshire,SN9570084500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Montgomeryshire,MP,11fb93af-a454-455e-8b6e-56ec8382805d
705184,,705184,Llanwrtyd Wells,"Small Industrial Estate W of A483, on the N edge of Llanwrtyd Wells",English Description,MP,,,,POINT (-3.634643 52.108631),SN8846,,Grid reference taken at a central point within extensive site or complex,SN84NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Maesydre, Llanwrtyd Wells",,,Breconshire,SN8815046850,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Breconshire,MP,c5ec75ed-3c39-4f56-a5bb-3fee6173fda7
705185,,705185,Magor with Undy,"Agricultural land S of M4, NW of Magor",English Description,MP,,,,POINT (-2.852884 51.581456),ST4188,,Grid reference taken at a central point within extensive site or complex,ST48NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Magor Business Park,,,Monmouthshire,ST4100087300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,78f71f1c-590e-4de3-a635-607db0c19676
705186,,705186,New Inn,"Industrial Estate on the site of the former British Nylon Spinners factory (NPRN 614) W of A4042, NE of Pontypool",English Description,MP,,,,POINT (-3.0030805 51.71694),SO3002,,Grid reference taken at a central point within extensive site or complex,SO30SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Mamhilad Park Estate, Pontypool",,,Monmouthshire,SO3080002500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,ab8f3b67-54a4-4607-afb8-dde7a176b9e4
705187,,705187,New Inn,"Industrial Estate N of A4042, NE of Pontypool",English Description,MP,,,,POINT (-2.998015 51.716983),SO3102,,Grid reference taken at a central point within extensive site or complex,SO30SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Mamhilad Technology Park, Pontypool",,,Monmouthshire,SO3115002500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,e8b3612c-c1b7-4c7f-b3aa-415200180295
705188,,705188,New Inn,"Agricultural land N of A4042, NE of Pontypool",English Description,MP,,,,POINT (-3.0103269 51.717328),SO3002,,Grid reference taken at a central point within extensive site or complex,SO30SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Mamhilad, Pontypool",,,Monmouthshire,SO3030002550,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,3227ed85-d239-4a07-8601-04a6d211172b
705189,,705189,Bagillt,"Industrial Estate N of A458, SE of Bagillt, Flintshire",English Description,MP,,,,POINT (-3.1580564 53.261867),SJ2274,,Grid reference taken at a central point within extensive site or complex,SJ27SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Manor Industrial Estate, Bagillt",,,Flintshire,SJ2285074500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,16ac2dc9-3920-4aa3-92a3-f14034be2b0a
705190,,705190,Dolgellau,Industrial Estate W of Dolgellau Town Centre,English Description,MP,,,,POINT (-3.8900841 52.741845),SH7217,,Grid reference taken at a central point within extensive site or complex,SH71NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Marian Mawr Enterprise Park, Dolgellau",,,Meirionethshire,SH7250017700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Meirionethshire,MP,a6b8faf3-fb2a-4afd-9793-3e71ddb32d54
705191,,705191,Argoed,"Markham is a relatively modern village in the Sirhowy Valley. The first edition of the 25-inch Ordnance Survey, published in 1878, shows nothing in the area except two farms: Berllan-lwyd and Pen-y-Werlod. Abernant Colliery had opened nearby by the time the second edition of the 6-inch Ordnance Survey was published in 1901. Four roads of terraced houses had appeared on the site of Pen-y-Werlod Farm by the time the third edition of the 6-inch orndance map was published in 1922, and this small community is labelled 'Markham Village'. By the time the fourth edition was published (1938-45), the village had expanded and Berllan-Lwyd farm had disappeared. Markam village now had a post office, a school and a club, although the colliery is labelled as disused. There were a number of places of worship in the village: St John's Church (12827); Abrenant Road Chapel (12828); Markham Methodist Chapel (307558) and an Independent Chapel (12826). In the twenty-first century, Markham has retained it's primary school, which has about 200 pupils. Other amenities include a hair salon, a convenience store, a fish and chips shop, a kebab shop, a pharmacy and a Welfare Club. The only place of worship still open is Markham Independent Chapel",English Description,MP,,,,POINT (-3.2068961 51.706031),SO1601,,Grid reference taken at a central point within extensive site or complex,SO10SE,No preference,20th Century,Documents,,VILLAGE,"Markham, Blackwood",,,Monmouthshire,SO1670001500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,de48fcf0-9ee6-429c-9f82-b5161de1e694
705192,,705192,Troed-y-Rhiw,"Industrial Estate at Pentrebach, SE of Merthyr Tydfil",English Description,MP,,,,POINT (-3.3534753 51.71972),SO0603,,Grid reference taken at a central point within extensive site or complex,SO00SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Merthyr Tydfil Industrial Park,,,Glamorgan,SO0660003200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,fa561547-fd19-4f7a-a0b7-6e8d29c8a2bb
705193,,705193,Abergavenny,Industrial Estate SE of Abergavenny Town Centre,English Description,MP,,,,POINT (-3.0154992 51.818886),SO3013,,Grid reference taken at a central point within extensive site or complex,SO31SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Mill Street Industrial Estate, Abergavenny",,,Monmouthshire,SO3010013850,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,f4a856a3-11e3-40a3-9b1c-0a3733cf31c9
705194,,705194,Llanelli Rural,Public open space and recreational facilities of approximatley 1000 hectares of reclaimed industrial workings.,English Description,MP,,,,POINT (-4.178269 51.680791),SN4800,,Grid reference taken at a central point within extensive site or complex,SN40SE,No preference,20th Century,Documents,,PUBLIC PARK,"Millennium Coastal Park, Llanelli",,,Carmarthenshire,SN4950000250,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,6d48f7d2-dac2-447c-b6e8-dab624b04521
705195,,705195,Minera,"Aerial views of the Minera area, W of Wrexham",English Description,MP,,,,POINT (-3.0861936 53.058484),SJ2751,,Grid reference taken at a central point within extensive site or complex,SJ25SE,No preference,Multiperiod,Documents,,VILLAGE,"Minera, Wrexham",,,Denbighshire,SJ2730051800,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,96eeec30-b748-4bad-bc6b-f1b184d279d3
705196,,705196,Newtown and Llanllwchaiarn,Industrial Estate on the SW side of Newtown,English Description,MP,,,,POINT (-3.3376343 52.503028),SO0990,,Grid reference taken at a central point within extensive site or complex,SO09SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Mochdre Industrial Estate, Newtown",,,Montgomeryshire,SO0930090300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Montgomeryshire,MP,efe37b67-b304-4e44-88c2-5cf29403f3b7
705197,,705197,Bodffordd,Industrial Estate at the SE corner of Mona Airfield (NPRN 308390),English Description,MP,,,,POINT (-4.3726939 53.251515),SH4175,,Grid reference taken at a central point within extensive site or complex,SH47NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Mona Industrial Park,,,Anglesey,SH4180075350,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Anglesey,MP,1860667b-b70d-4a13-84ef-de8ec94db1f2
705198,,705198,Holyhead,Electrical goods manufacturing factory - originally constructed for MEM (Midland Electrical Manufacturing) Company in 1961,English Description,MP,,,,POINT (-4.6213679 53.309693),SH2582,,Grid reference taken at a central point within extensive site or complex,SH28SE,No preference,20th Century,Documents,,FACTORY,"Eaton Electric, Morawelon, Holyhead",,,Anglesey,SH2545082400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Anglesey,MP,9125c25f-113f-4ff4-8508-4ce69c23ee8e
705199,,705199,Holyhead,"Morawelon is a relatively modern suburb on the eastern side of Holyhead. Amenities at Morawelon include a primary school which educates approximately 300 pupils, and Ysbyty Penrhos Stanley Hospital.",English Description,MP,,,,POINT (-4.6205633 53.308811),SH2582,,Grid reference taken at a central point within extensive site or complex,SH28SE,No preference,Multiperiod,Documents,,SUBURB,"Morawelon, Holyhead",,,Anglesey,SH2550082300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Anglesey,MP,1b7190a7-b7e0-4775-af08-23692eec5842
705200,,705200,Taffs Well,"Industrial Estate W of A470, SW of Taff's Well, Glamorgan",English Description,MP,,,,POINT (-3.26603 51.543107),ST1283,,Grid reference taken at a central point within extensive site or complex,ST18SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Moy Road Industrial Estate, Taff's Well",,,Glamorgan,ST1230083450,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,b39ddbb8-fe35-4b38-9fc6-c71776c93535
705201,,705201,Pont-y-Clun,"Industrial Estate E of A4119, E of Miskin, Pontyclun",English Description,MP,,,,POINT (-3.362146 51.526294),ST0581,,Grid reference taken at a central point within extensive site or complex,ST08SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Mwyndy Industrial  Estate, Miskin",,,Glamorgan,ST0560081700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,0e5035b0-02d5-42a2-92e7-4ac11ef01129
705202,,705202,Brymbo,Spoil heap from former industrial workings,English Description,MP,,,,POINT (-3.0564236 53.061449),SJ2952,,Grid reference taken at a central point within extensive site or complex,SJ25SE,No preference,19th Century,Documents,,SPOIL HEAP,"Nancy Thompson Tip, Tanyfron, Wrexham",,,Denbighshire,SJ2930052100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,7557707c-00f4-4e9c-b307-b68b3b4ae134
705203,,705203,Prestatyn,Retail Park SE of Prestatyn Town Centre,English Description,MP,,,,POINT (-3.4033785 53.33654),SJ0683,,Grid reference taken at a central point within extensive site or complex,SJ08SE,No preference,20th Century,Documents,,SHOPPING CENTRE,"Prestatyn Shopping Prk, Nant Hall Road, Prestatyn",,,Denbighshire,SJ0665083100,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Denbighshire,MP,5e6c0c89-97ac-4a1a-a922-18e8e1d069fa
705204,,705204,Pontypridd,"Industrial Estate, S of A473, E of Church Village",English Description,MP,,,,POINT (-3.2942754 51.572922),ST1086,,Grid reference taken at a central point within extensive site or complex,ST18NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Nantgarw Business Park,,,Glamorgan,ST1040086800,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,b1c1174d-dc52-4899-914c-4874f5df5de8
705205,,705205,Abercynon,Industrial Estate W of A470 on the site of the former Dowlais Cardiff Colliery,English Description,MP,,,,POINT (-3.3287258 51.640875),ST0894,,Grid reference taken at a central point within extensive site or complex,ST09SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Navigation Park, Abercynon",,,Glamorgan,ST0815094400,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,1d35a2d1-44cd-45c0-952b-16a774f4131b
705206,,705206,Dyffryn Clydach,"Industrial Estate N of Tennant Canal, W of the remains of Neath Abbey (NPRN 133)",English Description,MP,,,,POINT (-3.8302849 51.660653),SS7397,,Grid reference taken at a central point within extensive site or complex,SS79NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,Neath Abbey Business Park,,,Glamorgan,SS7350097350,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,64ccf80b-a42a-49a3-b454-9ba3091a16e8
705207,,705207,Queensferry,"In the eighteenth century, the development of the quay at Queensferry led to the development of a number of industries in the area. One of these industries was a chemical works. According to Clwyd Powys Archaeological Trust: 'In 1781 M. Ryder Sharp, a button manufacturer in Chester, purchased newly enclosed land and erected what became known as the 'Chemistry'. Refuse from the Chester factory, including horn and bone, was sent to the new site which extracted Glauber's salt, sal-ammoniac and ivory-black, a type of bone charcoal (FRO D/GL/90). During the mid 19th century another chemical works was started by Joseph Turner and Co. Ltd, which was known locally as the 'Black Works', later operated by Tar Distillers, Queensferry and then Midland Tar Distillers Ltd. The company initially produced printing and lithographic inks, paints, charcoal and coke founders dust and by 1900 was distilling tar and extracting Benzole and other oils, as well as pitch for road surfacing (Bates 1980, 45) (CPAT 2006).' M. Ryder, RCAHMW, July 2022",English Description,MP,,,,POINT (-3.013596 53.207449),SJ3268,,Grid reference taken at a central point within extensive site or complex,SJ36NW,No preference,Multiperiod,Documents,,INDUSTRIAL SITE,Queensferry Chemical Works,,,Flintshire,SJ3240068300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,5d4b5f9f-f9f5-4e0c-bd47-ce414cefd073
705208,,705208,Ammanford,"Industrial Estate S of Ammanford,  W of River Amman",English Description,MP,,,,POINT (-3.9919913 51.787061),SN6211,,Grid reference taken at a central point within extensive site or complex,SN61SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"New Road Industrial Estate, Ammanford",,,Carmarthenshire,SN6270011700,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Carmarthenshire,MP,0d0f65ad-c19a-45ed-8cc2-e1602c375526
705209,,705209,Newbridge,Roundabout south of Newbridge at the junction of the A467 and A472,English Description,MP,,,,POINT (-3.1363208 51.661777),ST2196,,Grid reference taken at a central point within extensive site or complex,ST29NW,No preference,20th Century,Documents,,ROAD,Newbridge Gateway,,,Monmouthshire,ST2150096500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,516deab8-6c8f-4ea4-aa6a-c69705f158d1
705210,,705210,Newbridge,"Trecelyn (Newbridge) is a town and community in the county of Caerphilly. It is borded by Crumlin to the north, Blackwood to the west, and Abercarn to the south. The first edition of the 25-inch Ordnance Survey map, published in 1879, depict a fairly small, scattered community. Newbridge had a railway station on the Monmouthshire section of the Western Valleys line. Other amenities included a school for boys and girls, a post office and two chapels: Beulah Welsh Baptist Chapel (NPRN 10841) and another Baptist Chapel (NPRN 13117). There were a number of 'old coal levels' marked in the area, in addition to old coke ovens and a working colliery - Cwm Dows Colliery. Newbridge also had a corn mill. The second edition, published in 1901, shows a large expansion to the west of the community, in the form of several rows of terraced houses, a new school, an inn and the Newbridge Hotel. There was also an expansion in choices of places to worship: Zion Congregational Chapel (NPRN 13115); Deml Calvinistic Methodist Chapel (NPRN 10843); and Newbridge Welsh Church (NPRN 421316). At the northen end of the town, a new public house is recorded - the Beaufort Arms - and another church, dedicated to St Pauls (NPRN 421315). Some allotment gardens are recorded just south of the corn mill. Yet more residential development had occured by the time the third edition was published in 1920, and rows of terraced houses now stretched from the edge of Twyn-gwyn Colliery in the west to the railway station in the east. A large public park is recorded opposite the railway station,and more amenities have been developed. These include a bank, an institute, a club, and another hotel. A Pentecostal chapel is recorded between the station and the allotment gardens. The town continued to expand into the twenty first century and now has amenities such as a doctor's surgery, three schools: Tynewydd Primary School, Pantside Primary School and Newbridge Comprehensive school, as well as a leisure centre. The town also has convenience shops and takeaways. The railway station is now on the Ebbw Valley line, and there is a large industrial unit operated by Axiom Manufacturing Services Ltd.",English Description,MP,,,,POINT (-3.144384 51.666195),ST2097,,Grid reference taken at a central point within extensive site or complex,ST29NW,No preference,Multiperiod,Documents,,TOWN,Newbridge,,,Monmouthshire,ST2095097000,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,ae615678-ca21-40c6-8d5d-0b0c58b8c15a
705211,,705211,Pontllanfraith,"Industrial Estate S of A4048, N of Pontllanfraith",English Description,MP,,,,POINT (-3.1788912 51.65866),ST1896,,Grid reference taken at a central point within extensive site or complex,ST19NE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Newbridge Road Industrial Estate, Pontllanfraith",,,Monmouthshire,ST1855096200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,e005b2c7-2aa1-4bfb-b319-0a822ffd6d04
705212,,705212,Chepstow,"Industrial Estate S of Junction 2, M48, Chepstow",English Description,MP,,,,POINT (-2.6730173 51.617693),ST5391,,Grid reference taken at a central point within extensive site or complex,ST59SW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Newhouse Farm Industrial Estate, Chepstow",,,Monmouthshire,ST5350091200,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,80e54b6d-da16-4941-b81b-3d74751a857f
705214,,705214,Ynysddu,"Industrial Estate S of B4251, E of Cwmfelinfach, on the site of the former Nine Mile Point Colliery",English Description,MP,,,,POINT (-3.1712516 51.614677),ST1991,,Grid reference taken at a central point within extensive site or complex,ST19SE,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Nine Mile Point Industrial Estate, Cwmfelinfach",,,Monmouthshire,ST1900091300,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Monmouthshire,MP,65df48be-ac58-4d57-aa1b-cb83221a0ea6
705215,,705215,Northop,"Recreational grounds SE of Northop, Flintshire",English Description,MP,,,,POINT (-3.1242877 53.20331),SJ2567,,Grid reference taken at a central point within extensive site or complex,SJ26NE,No preference,20th Century,Documents,,PUBLIC PARK,Northop Country Park,,,Flintshire,SJ2500067950,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Flintshire,MP,1480cd76-0873-402d-b92c-e57dd1e99d16
705217,,705217,Splott,"Industrial Estate E of Cardiff, located on the site of the former East Moors Steelwerks (NPRN 305757)",English Description,MP,,,,POINT (-3.1496163 51.472821),ST2075,,Grid reference taken at a central point within extensive site or complex,ST27NW,No preference,20th Century,Documents,,INDUSTRIAL ESTATE,"Ocean Park Industrial Estate, Cardiff Bay",,,Glamorgan,ST2025075500,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No Preference,No Preference,,,Glamorgan,MP,d5746a2e-543a-43dc-b255-729f9dd94588
